wife	wife	N;SG
death	death	N;SG
have	having	V;PRS;V.PTCP
effect	effect	N;SG
rational	rational	ADJ
say	saying	V;PRS;V.PTCP
prime	prime	ADJ
spot	spot	N;SG
start	starting	V;PRS;V.PTCP
hose	hose	N;SG
idea	idea	N;SG
donation	donation	N;SG
compound	compound	V;NFIN
have	has	3;V;SG;PRS
essay	essay	N;SG
leftist	leftist	ADJ
country	countries	N;PL
accept	accepting	V;PRS;V.PTCP
terrorist	terrorist	ADJ
organization	organizations	N;PL
legitimate	legitimate	ADJ
form	forms	N;PL
party	party	N;SG
same	same	ADJ
day	day	N;SG
protest	protest	V;NFIN
support	support	N;SG
group	group	N;SG
indicate	indicated	V;PST;V.PTCP
participate	participate	V;NFIN
schedule	scheduled	V;PST;V.PTCP
upcoming	upcoming	ADJ
parliamentary	Parliamentary	ADJ
election	elections	N;PL
north	north	N;SG
serious	serious	ADJ
debate	debate	N;SG
enter	entering	V;PRS;V.PTCP
lebanese	Lebanese	ADJ
process	process	N;SG
light	light	N;SG
promise	promised	V;PST;V.PTCP
withdrawal	withdrawal	N;SG
agree	agreed	V;PST;V.PTCP
withdraw	withdraw	V;NFIN
condition	conditions	N;PL
set	set	V;PST;V.PTCP
begin	begun	V;PST;V.PTCP
recognize	recognize	V;NFIN
dupe	duped	V;PST;V.PTCP
message	message	N;SG
placard	placards	N;PL
use	using	V;PRS;V.PTCP
acceptance	acceptance	N;SG
group	groups	N;PL
freedom	freedom	N;SG
movement	movements	N;PL
cancerous	cancerous	ADJ
tumor	tumor	N;SG
media	media	N;SG
attempt	attempts	N;PL
project	project	V;NFIN
strength	strength	N;SG
fight	fighting	V;PRS;V.PTCP
terrorism	terrorism	N;SG
define	define	V;NFIN
word	word	N;SG
terrorist	terrorist	N;SG
waffle	waffling	V;PRS;V.PTCP
issue	issue	N;SG
murder	murder	N;SG
innocent	innocent	ADJ
civilian	civilians	N;PL
act	acts	N;PL
obscure	obscures	3;V;SG;PRS
resistance	resistance	N;SG
recent	recent	ADJ
demonstrate	demonstrates	3;V;SG;PRS
sidestep	sidestep	V;NFIN
obvious	obvious	ADJ
satisfy	satisfy	V;NFIN
need	need	N;SG
avoid	avoid	V;NFIN
confrontation	confrontation	N;SG
bring	bring	V;NFIN
delay	delays	3;V;SG;PRS
eventual	eventual	ADJ
conflict	conflict	N;SG
predator	predators	N;PL
exploit	exploit	V;NFIN
inherent	inherent	ADJ
weakness	weakness	N;SG
international	internationals	N;PL
fume	fuming	V;PRS;V.PTCP
government	governments	N;PL
suggest	suggested	V;PST
accept	accept	V;NFIN
involved	involved	ADJ
run	running	V;PRS;V.PTCP
organization	organization	N;SG
plain	plain	ADJ
simple	simple	ADJ
bomb	bombed	V;PST
barracks	barracks	N;PL
80'	80's	N;PL
consider	considered	V;PST;V.PTCP
trust	trust	V;NFIN
lead	lead	V;PST;V.PTCP
muslim	Muslim	ADJ
cooperate	cooperate	V;NFIN
threaten	threatening	V;PRS;V.PTCP
pull	pull	V;NFIN
caretaker	caretaker	N;SG
government	government	N;SG
main	main	ADJ
force	force	N;SG
urge	urging	V;PRS;V.PTCP
oppose	opposed	V;PST;V.PTCP
stance	stance	N;SG
contemplate	contemplating	V;PRS;V.PTCP
leave	leaving	V;PRS;V.PTCP
raise	raises	3;V;SG;PRS
question	question	N;SG
mass	mass	ADJ
boycott	boycott	N;SG
offing	offing	N;SG
weaken	weakening	V;PRS;V.PTCP
legitimacy	legitimacy	N;SG
forbid	forbade	V;PST
attack	attack	N;SG
communique	communique	N;SG
say	said	V;PST
raid	raiding	V;PRS;V.PTCP
force	forces	N;PL
assault	assault	N;SG
population	population	N;SG
mortal	mortal	ADJ
sin	sins	N;PL
tell	told	V;PST
sin	sinned	V;PST
participate	participated	V;PST
occupation	occupation	N;SG
beware	beware	V;IMP
repeat	repeat	V;NFIN
remember	Remember	V;IMP
occupation	Occupation	N;SG
emphemeral	emphemeral	ADJ
radical	radical	ADJ
shiite	Shiite	ADJ
movement	movement	N;SG
forbid	forbidding	V;PRS;V.PTCP
participation	participation	N;SG
iraqi	Iraqi	ADJ
direct	direct	V;NFIN
appeal	appeal	N;SG
man	men	N;PL
national	national	ADJ
other	others	N;PL
majority	majority	N;SG
refrain	refrain	V;NFIN
commit	commiting	V;PRS;V.PTCP
enormous	enormous	ADJ
banner	banner	N;SG
respect	respect	V;NFIN
religion	religion	N;SG
principle	principles	N;PL
basic	basic	ADJ
humanity	humanity	N;SG
illegal	illegal	ADJ
call	called	V;PST
ploy	ploy	N;SG
assertaion	assertaion	N;SG
foreign	foreign	ADJ
fighter	fighters	N;PL
convergence	convergence	N;SG
view	views	N;PL
militant	militant	ADJ
see	seen	V;PST;V.PTCP
spring	spring	N;SG
initial	initial	ADJ
militiaman	militiamen	N;PL
most	Most	ADJ;SPRL
reluctant	reluctant	ADJ
risk	risks	N;PL
support	support	V;NFIN
many	many	ADJ
support	supported	V;PST;V.PTCP
anti-shiite	anti-Shiite	ADJ
pogrom	pogroms	N;PL
pinch	pinched	V;PST
nerve	nerves	N;PL
yesterday	yesterday	N;SG
choice	choice	N;SG
word	words	N;PL
criticize	criticized	V;PST
foil	foiled	V;PST;V.PTCP
plot	plot	N;SG
blow	blow	V;NFIN
airplane	airplanes	N;PL
islamic	Islamic	ADJ
fascist	fascists	N;PL
inflame	inflame	V;NFIN
anti-muslim	anti-Muslim	ADJ
tension	tensions	N;PL
thwart	thwarted	V;PST;V.PTCP
several	several	ADJ
aircraft	aircraft	N;PL
bear	bore	V;PST
hallmark	hallmarks	N;PL
advise	advised	V;PST;V.PTCP
counterproductive	counterproductive	ADJ
associate	associate	V;NFIN
fascism	fascism	N;SG
executive	executive	ADJ
director	director	N;SG
advocacy	advocacy	N;SG
say	say	V;NFIN
adjective	adjective	N;SG
associate	associating	V;PRS;V.PTCP
qualifier	qualifier	N;SG
roster	roster	N;SG
suspect	suspected	V;PST;V.PTCP
terrorist	terrorists	N;PL
bear	born	V;PST;V.PTCP
confused	confused	ADJ
suspect	suspects	N;PL
earlier	earlier	ADJ;CMPR
month	months	N;PL
alias	alias	N;SG
get	got	V;PST;V.PTCP
crash	crash	V;NFIN
spell	spell	N;SG
check	check	N;SG
follow	followed	V;PST;V.PTCP
folk	Folks	N;PL
fascist	fascist	ADJ
fascist	fascist	N;SG
sound	sound	V;NFIN
hateful	hateful	ADJ
pretend	pretend	V;NFIN
suspect	suspect	N;SG
airline	airline	N;SG
travel	travel	N;SG
miserable	miserable	ADJ
internet	internet	N;SG
declare	declared	V;PST
announce	announce	V;NFIN
prince	prince	N;SG
pledge	pledged	V;PST;V.PTCP
allegiance	allegiance	N;SG
sheikh	sheikh	N;SG
mujahideen	mujahideen	N;PL
pledge	pledge	N;SG
development	development	N;SG
bitter	bitter	ADJ
rival	rivals	N;PL
afghan	Afghan	ADJ
witness	witness	N;SG
trial	trial	N;SG
allege	alleged	V;PST
allow	allowed	V;PST;V.PTCP
share	share	V;NFIN
resource	resources	N;PL
early	early	ADJ
zero	zeroes	N;PL
21st	21st	ADJ
true	true	ADJ
worrying	worrying	ADJ
sign	sign	N;SG
small	small	ADJ
guerrilla	guerrilla	N;SG
pick	picked	V;PST;V.PTCP
consolidation	consolidation	N;SG
result	result	N;SG
invasion	invasion	N;SG
botching	botching	N;SG
aftermath	aftermath	N;SG
setback	setback	N;SG
terror	terror	N;SG
pledge	pledged	V;PST
personal	personal	ADJ
loyalty	loyalty	N;SG
expand	expanded	V;PST;V.PTCP
encompass	encompass	V;NFIN
strong	strong	ADJ
regime	regime	N;SG
technical	technical	ADJ
definition	definition	N;SG
saudi	Saudi	ADJ
guess	guess	N;SG
influence	influenced	V;PST;V.PTCP
extremist	extremist	N;SG
form	form	N;SG
wahhabi	Wahhabi	ADJ
school	school	N;SG
predominate	predominates	3;V;SG;PRS
citizen	citizens	N;PL
join	joined	V;PST;V.PTCP
environs	environs	N;PL
joint	joint	ADJ
enterprise	enterprise	N;SG
egyptian	Egyptian	ADJ
extremist	extremists	N;PL
polyglot	polyglot	N;SG
distinctive	distinctive	ADJ
coloration	coloration	N;SG
jordanian	Jordanian	ADJ
palestinian	Palestinian	ADJ
syrian	Syrian	ADJ
orient	oriented	V;PST;V.PTCP
salafi	Salafi	ADJ
modern	modern	ADJ
thought	thought	N;SG
like	like	ADJ
emphasis	emphasis	N;SG
original	original	ADJ
practice	practice	N;SG
companion	companions	N;PL
violent	violent	ADJ
tend	tend	V;NFIN
narrow	narrow	ADJ
minded	minded	ADJ
experience	experience	N;SG
order	order	N;SG
pietist	Pietists	N;PL
interpretation	interpretation	N;SG
call	called	V;PST;V.PTCP
do	did	V;PST
worrisome	worrisome	ADJ
presence	presence	N;SG
wear	wearing	V;PRS;V.PTCP
orange	orange	ADJ
black	black	ADJ
insignia	insignia	N;SG
sight	sighted	V;PST;V.PTCP
hundred	hundreds	N;PL
member	members	N;PL
be	been	V;PST;V.PTCP
none	none	N;SG
smaller	smaller	ADJ;CMPR
fundamentalist	fundamentalist	ADJ
case	case	N;SG
tangier	Tangiers	N;PL
morph	morphed	V;PST
meet	met	V;PST
ringleader	ringleader	N;SG
responsible	responsible	ADJ
train	train	N;SG
bombing	bombings	N;PL
issue	issue	V;NFIN
finding	findings	N;PL
point	points	N;PL
make	made	V;PST
key	key	ADJ
mistake	mistakes	N;PL
stop	stopped	V;PST;V.PTCP
come	came	V;PST
know	known	V;PST;V.PTCP
come	coming	V;PRS;V.PTCP
expend	expended	V;PST;V.PTCP
effort	effort	N;SG
stop	stop	V;NFIN
facade	facade	N;SG
fair	fair	ADJ
mindedness	mindedness	N;SG
weasel	weasel	N;SG
try	tried	V;PST;V.PTCP
answer	answer	N;SG
administration	administration	N;SG
office	office	N;SG
obsessed	obsessed	ADJ
look	looking	V;PRS;V.PTCP
map	maps	N;PL
oil	oil	N;SG
field	fields	N;PL
mutter	muttering	V;PRS;V.PTCP
opportunity	opportunities	N;PL
company	companies	N;PL
contradict	contradicted	V;PST
counter-terrorism	counter-terrorism	N;SG
czar	czar	N;SG
latter	latter	ADJ
speak	spoke	V;PST
threat	threat	N;SG
insist	insisting	V;PRS;V.PTCP
preeminent	preeminent	ADJ
indicate	indicating	V;PRS;V.PTCP
accept	accepted	V;PST
crackpot	crackpot	N;SG
conspiracy	conspiracy	N;SG
theory	theory	N;SG
bombing	bombing	N;SG
theory	theories	N;PL
focus	focusing	V;PRS;V.PTCP
reality	reality	N;SG
carry	carried	V;PST;V.PTCP
component	component	N;SG
ally	allied	V;PST;V.PTCP
concentrate	concentrate	V;NFIN
wrong	wrong	ADJ
attack	attacks	N;PL
obsess	obsessing	V;PRS;V.PTCP
lie	lied	V;PST
chance	chance	N;SG
evidence	evidence	N;SG
hijacker	hijackers	N;PL
operational	operational	ADJ
link	links	N;PL
reject	rejected	V;PST
basis	bases	N;PL
be	were	V;PST
target	targets	N;PL
train	trained	V;PST;V.PTCP
gun	gunning	V;PRS;V.PTCP
plan	plan	N;SG
deal	dealing	V;PRS;V.PTCP
shelf	shelf	N;SG
eye	eye	N;SG
ball	ball	N;SG
play	playing	V;PRS;V.PTCP
great	great	ADJ
white	white	ADJ
whale	whale	N;SG
imperial	Imperial	ADJ
hubris	Hubris	N;SG
lot	lots	N;PL
counter-terrorism	counter-terrorism	ADJ
division	divisions	N;PL
know	knew	V;PST
pose	posed	V;PST
account	accounts	N;PL
marginalize	marginalized	V;PST;V.PTCP
listen	listened	V;PST;V.PTCP
demote	demoted	V;PST
vocal	vocal	ADJ
focused	focused	ADJ
expert	experts	N;PL
cabinet	cabinet	N;SG
real	real	ADJ
cooperation	cooperation	N;SG
officer	officers	N;PL
outrank	outranked	V;PST
convince	convince	V;NFIN
battle	battle	N;SG
station	stations	N;PL
summer	summer	N;SG
hair	hair	N;SG
excited	excited	ADJ
chatter	chatter	N;SG
pick	picking	V;PRS;V.PTCP
let	let	V;IMP
defense	defense	N;SG
work	worked	V;PST;V.PTCP
deal	deal	N;SG
pakistani	Pakistani	ADJ
special	Special	ADJ
op	Ops	N;PL
team	team	N;SG
base	based	V;PST;V.PTCP
presume	presume	V;NFIN
base	base	N;SG
rescue	rescue	N;SG
operation	operations	N;PL
go	went	V;PST
air	air	N;SG
space	space	N;SG
set	set	ADJ
succeed	succeeded	V;PST;V.PTCP
fall	fall	N;SG
coup	coup	N;SG
army	army	N;SG
rife	rife	ADJ
element	elements	N;PL
protective	protective	ADJ
renege	reneged	V;PST
soil	soil	N;SG
look	Look	V;IMP
figure	figure	V;NFIN
facility	facilities	N;PL
tempt	tempted	V;PST;V.PTCP
direction	direction	N;SG
look	look	V;IMP
google	googled	V;PST;V.PTCP
try	tried	V;PST
god	gods	N;PL
refer	refer	V;NFIN
king	king	N;SG
think	think	V;NFIN
exciting	exciting	ADJ
dinner	dinner	N;SG
go	gon	V;PRS;V.PTCP
kick	kick	V;NFIN
let	let	V;NFIN
do	doing	V;PRS;V.PTCP
tonight	tonight	N;SG
thing	things	N;PL
retarded	retarded	ADJ
use	used	V;PST
dog	dogs	N;PL
cocker	cocker	N;SG
spaniel	spaniels	N;PL
leave	left	V;PST
night	night	N;SG
sarcasm	sarcasm	N;SG
fine	fine	ADJ
cd	cd	N;SG
wait	wait	V;NFIN
think	thinking	V;PRS;V.PTCP
somewhere	somewhere	N;SG
require	requires	3;V;SG;PRS
jacket	jacket	N;SG
someplace	someplace	N;SG
entree	entree	N;SG
nice	nice	N;SG
bad	bad	N;SG
have	had	V;PST;V.PTCP
mess	messed	V;PST;V.PTCP
girl	girl	N;SG
bet	bet	N;SG
talk	talking	V;PRS;V.PTCP
bet	bet	V;NFIN
beat	beat	V;PST
remember	remember	V;NFIN
get	got	V;PST
hook	hook	V;NFIN
brown	brown	ADJ
leather	leather	N;SG
happen	happened	V;PST
blast	blast	N;SG
blonde	blonde	ADJ
chick	chick	N;SG
lie	lying	V;PRS;V.PTCP
fly	flew	V;PST
buy	buy	V;NFIN
affected	affected	ADJ
layoff	layoffs	N;PL
affect	affect	V;NFIN
satelite	satelite	N;SG
office	offices	N;PL
economy	economy	N;SG
hose	hose	V;NFIN
weekend	weekend	N;SG
hear	heard	V;PST
more	more	ADJ;CMPR
sale	sale	N;SG
month	month	N;SG
plan	planning	V;PRS;V.PTCP
shitload	shitload	N;SG
reliable	reliable	ADJ
wait	waiting	V;PRS;V.PTCP
financing	financing	N;SG
email	email	N;SG
concur	concur	V;NFIN
make	making	V;PRS;V.PTCP
call	call	N;SG
maintain	maintained	V;PST;V.PTCP
relationship	relationship	N;SG
risk	risk	N;SG
assurance	assurances	N;PL
regard	regarding	V;PRS;V.PTCP
performance	performance	N;SG
help	help	V;NFIN
idea	ideas	N;PL
go	gone	V;PST;V.PTCP
amazed	amazed	ADJ
detail	details	N;PL
fuzzy	fuzzy	ADJ
old	old	ADJ
project	project	N;SG
discuss	discussed	V;PST
try	trying	V;PRS;V.PTCP
remedy	remedies	N;PL
discussion	discussions	N;PL
make	made	V;PST;V.PTCP
difficult	difficult	ADJ
do	do	V;NFIN
good	Good	ADJ
luck	luck	N;SG
guy	guys	N;PL
route	route	N;SG
working	working	N;SG
credit	Credit	N;SG
risk	Risk	N;SG
management	Management	N;SG
advisory	Advisory	N;SG
phone	Phone	N;SG
fax	Fax	N;SG
e-mail	E-Mail	N;SG
dear	Dear	ADJ
follow	Following	V;PRS;V.PTCP
conversation	conversation	N;SG
follow	following	V;PRS;V.PTCP
proposal	proposal	N;SG
act	acting	V;PRS;V.PTCP
nuts	nuts	ADJ
event	events	N;PL
hope	Hope	V;NFIN
sort	sorted	V;PST;V.PTCP
call	Call	V;IMP
update	update	V;IMP
counterparty	counterparties	N;PL
overdue	overdue	ADJ
margin	margin	N;SG
original	Original	ADJ
margin	Margin	N;SG
call	Call	N;SG
due	Due	ADJ
today	Today	N;SG
total	Totals	N;PL
additional	additional	ADJ
bluegrass	bluegrass	N;SG
songbook	songbook	N;SG
guitar	guitar	N;SG
ponder	ponder	V;NFIN
think	Thought	V;PST
interested	interested	ADJ
best	Best	ADJ;SPRL
launch	launched	V;PST
material	materials	N;PL
press	press	N;SG
conference	conference	N;SG
look	look	V;NFIN
preferable	preferable	ADJ
alternative	alternative	N;SG
comparison	comparison	N;SG
set	sets	3;V;SG;PRS
equivalent	equivalent	N;SG
election	election	N;SG
fix	fix	V;NFIN
broken	broken	ADJ
potential	potential	ADJ
spoiler	spoiler	N;SG
drive	driving	V;PRS;V.PTCP
tonite	tonite	N;SG
hitch	hitch	V;NFIN
ride	ride	N;SG
class	class	N;SG
search	search	V;NFIN
break	break	N;SG
set	set	V;NFIN
daily	daily	ADJ
dose	dose	N;SG
job	job	N;SG
only	only	ADJ
pay	pay	V;NFIN
bill	bills	N;PL
collapse	collapses	3;V;SG;PRS
industry	industry	N;SG
hurt	hurt	N;SG
mention	mention	V;NFIN
flood	flooded	V;PST;V.PTCP
folk	folks	N;PL
game	games	N;PL
free	free	ADJ
ticket	ticket	N;SG
work	work	N;SG
hell	hell	N;SG
hope	hoping	V;PRS;V.PTCP
find	find	V;NFIN
